INFO 2022-10-14 11:43:22 (2671460) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L45 - folder exists: stories for arshan
INFO 2022-10-14 11:43:22 (2671460) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L45 - folder exists: stories for arshan
INFO 2022-10-14 11:43:22 (2671497) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L39 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:test
INFO 2022-10-14 11:43:22 (2671497) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L39 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:test
INFO 2022-10-14 11:43:22 (2671497) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L39 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:test
INFO 2022-10-14 11:43:22 (2671525) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L45 - folder exists: test
INFO 2022-10-14 11:43:22 (2671525) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L45 - folder exists: test
INFO 2022-10-14 11:43:22 (2671525) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L45 - folder exists: test
INFO 2022-10-14 11:43:22 (2671552) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Fcopy L29 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:43:22 (2671552) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Fcopy L29 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:43:22 (2671552) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Fcopy L29 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:43:22 (2671574) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L50 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:43:22 (2671574) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L50 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:43:22 (2671574) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Feach_files L50 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:43:22 (2671591) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/3654164722.py Fcopy L29 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\cars-bad-buy.ipynbTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
